id,title,description,size
349571, Amantes Garamantes/ Amantes,"An ancient place, cited: BAtlas 35 unlocated *Amantes (Garamantes?)",0
349572,Ammonos,"An ancient place, cited: BAtlas 35 unlocated Ammonos",0
349573,Amougkla,"An ancient place, cited: BAtlas 35 unlocated Amougkla",0
349574,Anacutas,"An ancient place, cited: BAtlas 35 unlocated Anacutas",0
349575,Arnum,"An ancient place, cited: BAtlas 35 unlocated Arnum",0
349576,Azouis,"An ancient place, cited: BAtlas 35 unlocated Azouis",0
349578, Boinag/ Boin,"An ancient place, cited: BAtlas 35 unlocated Boin(ag?)",0
349579,Boutta,"An ancient place, cited: BAtlas 35 unlocated Boutta",0
349581,Chosol,"An ancient place, cited: BAtlas 35 unlocated Chosol",0
349582,Chouzis,"An ancient place, cited: BAtlas 35 unlocated Chouzis",0
349584,Dissio Aqua Amara,"An ancient place, cited: BAtlas 35 unlocated Dissio Aqua Amara",0
349585,Dourga,"An ancient place, cited: BAtlas 35 unlocated Dourga",0
349586,Esuba,"An ancient place, cited: BAtlas 35 unlocated Esuba",0
349588,Flacci Taberna,"An ancient place, cited: BAtlas 35 unlocated Flacci Taberna",0
349589,Galin(...),"An ancient place, cited: BAtlas 35 unlocated Galin(...)",0
349590,Galybe,"An ancient place, cited: BAtlas 35 unlocated Galybe",0
349591,Geir,"An ancient place, cited: BAtlas 35 unlocated Geir fl.",0
349593,Giglion Oros,"An ancient place, cited: BAtlas 35 unlocated Giglion Oros",0
349594,Girrei/Geirei,"An ancient place, cited: BAtlas 35 unlocated Girrei/Geirei",0
349595,Gurubi,"An ancient place, cited: BAtlas 35 unlocated Gurubi",0
349597,Hares/Haribus/Har/Phoar,"An ancient place, cited: BAtlas 35 unlocated *Hares/*Haribus/*Har/*Phoar?",0
349598,Hyeruzerian,"An ancient place, cited: BAtlas 35 unlocated Hyeruzerian",0
349600,Ifuraces,"An ancient place, cited: BAtlas 35 unlocated Ifuraces",0
349602,Macares/Macae,"An ancient place, cited: BAtlas 35 unlocated Macares/Macae?",0
349603,Machyles/Macae,"An ancient place, cited: BAtlas 35 unlocated Machyles/Macae?",0
349604,Mahatanhur,"An ancient place, cited: BAtlas 35 unlocated Mahatanhur",0
349605,Mecales,"An ancient place, cited: BAtlas 35 unlocated Mecales",0
349606,Mouchthousioi/Muctuniana Manus,"An ancient place, cited: BAtlas 35 unlocated Mouchthousioi/Muctuniana Manus",0
349607,Mousti Kome,"An ancient place, cited: BAtlas 35 unlocated Mousti Kome",0
349608,Moutourgoures,"An ancient place, cited: BAtlas 35 unlocated Moutourgoures",0
349610,Musula,"An ancient place, cited: BAtlas 35 unlocated Musula",0
349612,Nalad,"An ancient place, cited: BAtlas 35 unlocated Nalad",0
349613,Nathabres,"An ancient place, cited: BAtlas 35 unlocated Nathabres",0
349614,Nigitimoi,"An ancient place, cited: BAtlas 35 unlocated Nigitimoi",0
349616,Ogiplonsioi/Sigiplousioi,"An ancient place, cited: BAtlas 35 unlocated Ogiplonsioi/Sigiplousioi",0
349619,Putea,"An ancient place, cited: BAtlas 35 unlocated Putea",0
349620,Puteo,"An ancient place, cited: BAtlas 35 unlocated Puteo",0
349622,Rufini Taberna,"An ancient place, cited: BAtlas 35 unlocated Rufini Taberna",0
349624,Secedi,"An ancient place, cited: BAtlas 35 unlocated Secedi",0
349626,Silcadenit,"An ancient place, cited: BAtlas 35 unlocated Silcadenit",0
349627,Silvacae,"An ancient place, cited: BAtlas 35 unlocated Silvacae",0
349628,Silvaizan,"An ancient place, cited: BAtlas 35 unlocated Silvaizan",0
349629,Sintai,"An ancient place, cited: BAtlas 35 unlocated Sintai",0
349630,Soumoukis,"An ancient place, cited: BAtlas 35 unlocated Soumoukis",0
349631,Syddenis,"An ancient place, cited: BAtlas 35 unlocated Syddenis",0
349632,Sykapha,"An ancient place, cited: BAtlas 35 unlocated Sykapha",0
349634,Tacapitani,"An ancient place, cited: BAtlas 35 unlocated Tacapitani",0
349635,Tege,"An ancient place, cited: BAtlas 35 unlocated Tege",0
349636,Theriodes,"An ancient place, cited: BAtlas 35 unlocated Theriodes",0
349637,Thizibi Oros,"An ancient place, cited: BAtlas 35 unlocated Thizibi Oros",0
349638,Tinzimedo,"An ancient place, cited: BAtlas 35 unlocated Tinzimedo",0
349640,Uchium,"An ancient place, cited: BAtlas 35 unlocated Uchium",0
349642,Veri,"An ancient place, cited: BAtlas 35 unlocated Veri",0
349644,Zarath,"An ancient settlement, attested by literary or documentary sources, whose precise location cannot be determined today",0
354097,el-Abiad,"An ancient place, cited: BAtlas 36 D5 el-Abiad",0
354100,Baracum?,"An ancient place, cited: BAtlas 36 D4 Baracum?",0
354101,Bir Baghira,"An ancient place, cited: BAtlas 36 B6 Bir Baghira",0
354102,Bir esc-Sciueref,"An ancient place, cited: BAtlas 36 D1 Bir esc-Sciueref",0
354103,Brech,"An ancient place, cited: BAtlas 36 C5 Brech",0
354105,el-Charaig,"An ancient place, cited: BAtlas 36 C5 el-Charaig",0
354106,Chlef,"An ancient place, cited: BAtlas 36 C5 Chlef",0
354108,Dedris?,"An ancient place, cited: BAtlas 36 C4 Dedris?",0
354109,ed-Disa,"An ancient place, cited: BAtlas 36 B5 ed-Disa",0
354110,Dugial,"An ancient place, cited: BAtlas 36 C5 Dugial",0
354112,Fauces Garamanticae,"The Garamanticae Fauces, or Valley of the Garamantes. Modern Wadi el-Agial.",1
354113,el-Fgeg,"An ancient place, cited: BAtlas 36 C5 el-Fgeg",0
354115,Garama Metropolis,"An ancient place, cited: BAtlas 36 C5 Garama Metropolis",1
354116,Garamantes,"The Garamantes, a Saharan People, living in Fezzan region of Libya cited: BAtlas 36 C4",0
354117,Gasr Abudrina,"An ancient place, cited: BAtlas 36 C5 Gasr Abudrina",0
354118,Gasr Bendbeia,"An ancient place, cited: BAtlas 36 C5 Gasr Bendbeia",0
354119,Gasr el-Uatuat,"An ancient place, cited: BAtlas 36 C5 Gasr el-Uatuat",0
354120,Gasr esc-Sceraba,"An ancient place, cited: BAtlas 36 C6 Gasr esc-Sceraba",0
354121,Gasr Mara,"An ancient place, cited: BAtlas 36 C5 Gasr Mara",0
354122,Gelah,"An ancient place, cited: BAtlas 36 C5 Gelah",0
354123,Germa Necropoleis,Necropolis south of Garama Metropolis,0
354124,el-Gheraia,"An ancient place, cited: BAtlas 36 C5 el-Gheraia",0
354125,Goddua,"An ancient place, cited: BAtlas 36 D5 Goddua",0
354126,el-Grefa,"An ancient place, cited: BAtlas 36 C5 el-Grefa",0
354127,el-Gser,"An ancient place, cited: BAtlas 36 C5 el-Gser",0
354129,el-Hamra,"An ancient place, cited: BAtlas 36 C5 el-Hamra",0
354130,el-Hassi,"An ancient place, cited: BAtlas 36 B3 el-Hassi",0
354131,el-Hattia,"An ancient place, cited: BAtlas 36 B5 el-Hattia",0
354132,Hun,"An ancient place, cited: BAtlas 36 E2 Hun",0
354136,el-Kissan,"An ancient place, cited: BAtlas 36 B3 el-Kissan",0
354138,Lecksair,"An ancient place, cited: BAtlas 36 C5 Lecksair",0
354140,Murzuch,"An ancient place, cited: BAtlas 36 C6 Murzuch",0
354142,Niger (mountain),Gebel Soda.,0
354144,er-Rugheba,"An ancient place, cited: BAtlas 36 C5 er-Rugheba",0
354146,Sabae,"An ancient place, cited: BAtlas 36 D4 Sabae",0
354147,Saniat Ben Howedi,"An ancient place, cited: BAtlas 36 C5 Saniat Ben Howedi",0
354148,Saniat Gebril,"An ancient place, cited: BAtlas 36 C5 Saniat Gebril",0
354149,Saniat Suleiman Craida,"An ancient place, cited: BAtlas 36 C5 Saniat Suleiman Craida",0
354150,Socna,"An ancient place, cited: BAtlas 36 E2 Socna",0
354151,es-Spetaf,"An ancient place, cited: BAtlas 36 C5 es-Spetaf",0
354153,Tag'lit,"An ancient place, cited: BAtlas 36 B5 Tag'lit",0
354154,et-Tanahma,"An ancient place, cited: BAtlas 36 C5 et-Tanahma",0
354155,Techertiba,"An ancient place, cited: BAtlas 36 C5 Techertiba",0
354156,Terbu,"An ancient place, cited: BAtlas 36 E6 Terbu",0
354157,Tesaua,"An ancient place, cited: BAtlas 36 C6 Tesaua",0
354158,Tin Abunda,"An ancient place, cited: BAtlas 36 B5 Tin Abunda",0
354159,Tinda,"An ancient place, cited: BAtlas 36 B5 Tinda",0
354160,Tmessa,"An ancient place, cited: BAtlas 36 E5 Tmessa",0
354161,Traghen,"An ancient place, cited: BAtlas 36 D6 Traghen",0
354162,Tuasc,"An ancient place, cited: BAtlas 36 C5 Tuasc",0
354163,Tuiua,"An ancient place, cited: BAtlas 36 C5 Tuiua",0
354165,Ubari,"An ancient place, cited: BAtlas 36 B5 Ubari",0
354167,Waddan,"An ancient place, cited: BAtlas 36 F2 Waddan",0
354169,Zinchecra,"An ancient place, cited: BAtlas 36 C5 Zinchecra",0
354170,Zuaya,"An ancient place, cited: BAtlas 36 C5 Zuaya",0
354171,Zuila,"An ancient place, cited: BAtlas 36 E5 Zuila",0
355607,Aethiopes,"An ancient place, cited: BAtlas 36 unlocated Aethiopes",0
355608,Agisymba,"An ancient place, cited: BAtlas 36 unlocated Agisymba",0
355611,Balla,"An ancient place, cited: BAtlas 36 unlocated Balla",0
355612,Bedeiron,"An ancient place, cited: BAtlas 36 unlocated Bedeiron",0
355613,Boin/Boinag,"An ancient place, cited: BAtlas 36 unlocated Boin/Boinag",0
355614,Boouata,"An ancient place, cited: BAtlas 36 unlocated Boouata",0
355615,Bubeium,An ancient people whose territory is unlocated,0
355616,Buluba/Bulba,"An ancient place, cited: BAtlas 36 unlocated Buluba/Bulba",0
355618,Cizania/Zizania,"An ancient place, cited: BAtlas 36 unlocated Cizania/Zizania",0
355620,Dasibari,"An ancient place, cited: BAtlas 36 unlocated Dasibari fl.",0
355622,Enipi,An ancient people whose territory is unlocated,0
355624,Galsa/Galia,"An ancient place, cited: BAtlas 36 unlocated Galsa/Galia",0
355625,Gelanos,"An ancient place, cited: BAtlas 36 unlocated Gelanos",0
355626,Gyri/Girgiri M.,"An ancient place, cited: BAtlas 36 unlocated Gyri/Girgiri? M.",0
355628, Halasit/ Alasit,"An ancient place, cited: BAtlas 36 unlocated (H)Alasit",0
355629,Harmiai,"An ancient place, cited: BAtlas 36 unlocated Harmiai",0
355631,Maxalla,"An ancient place, cited: BAtlas 36 unlocated Maxalla",0
355632,Milgis Gemella,"An ancient place, cited: BAtlas 36 unlocated Milgis Gemella",0
355634,Nathabur (river),"An ancient place, cited: BAtlas 36 unlocated Nathabur fl.",0
355635,Niteris natio/Niciebres,"An ancient place, cited: BAtlas 36 unlocated Niteris natio/Niciebres",0
355636,Nitibrum,"An ancient place, cited: BAtlas 36 unlocated Nitibrum",0
355638,Ouanias,"An ancient place, cited: BAtlas 36 unlocated Ouanias",0
355640,Pege,"An ancient place, cited: BAtlas 36 unlocated Pege",0
355642,Rapsa,"An ancient place, cited: BAtlas 36 unlocated Rapsa",0
355644,Tabudium,"An ancient place, cited: BAtlas 36 unlocated Tabudium",0
355645,Tamiagi natio,"An ancient place, cited: BAtlas 36 unlocated Tamiagi natio",0
355646,Thapsagum,"An ancient place, cited: BAtlas 36 unlocated Thapsagum",0
355647,Thelge,"An ancient place, cited: BAtlas 36 unlocated Thelge",0
355648,Thoumelitha,"An ancient place, cited: BAtlas 36 unlocated Thoumelitha",0
355649,Thuben,"An ancient place, cited: BAtlas 36 unlocated Thuben",0
355650,Troglodytae,"An ancient place, cited: BAtlas 36 unlocated Troglodytae",0
355652,Viscera natio,"An ancient place, cited: BAtlas 36 unlocated Viscera natio",0
363912,Abd el-Firan,"An ancient place, cited: BAtlas 37 B1 Abd el-Firan",0
363914,Ad Ficum,"An ancient place, cited: BAtlas 37 A1 Ad Ficum",0
363915,Ad Palmam,"An ancient place, cited: BAtlas 37 C2 Ad Palmam",0
363916,Ad Puteum,"An ancient place, cited: BAtlas 37 E2 Ad Puteum",0
363917,Ad Speluncas,"An ancient place, cited: BAtlas 37 C1 Ad Speluncas",0
363918,Ad Turrem,"An ancient place, cited: BAtlas 37 C2 Ad Turrem",0
363920,Ammoniou Pegai,"An ancient place, cited: BAtlas 37 E2 Ammoniou Pegai",0
363921,Anabucis,"An ancient place, cited: BAtlas 37 E2 Anabucis",0
363922,Annesel,"An ancient place, cited: BAtlas 37 A1 Annesel",0
363923,Antidrepanon Akroterion,"A promontory in Libya, town of Boreum atop, mod. Bu Grada, cited: BAtlas 37 E2 Antidrepanon Akroterion",0
363924,Arae Philaenorum,"A site located near the bottom of the Great Syrtis which marked the boundary between the territories of Carthage and Cyrene, and later between Tripolitana and Cyrenaica.",0
363925,Arae Philaenorum Pr.,"An ancient place, cited: BAtlas 37 D2 Arae Philaenorum Pr.",0
363926,Aspis,"Settlement in Libya, mod. Buerat el-Hsun, cited: BAtlas 37 A1 Aspis",0
363927,Astiagi/Dysopon,"An ancient place, cited: BAtlas 37 B1 Astiagi/Dysopon",0
363928,Astrochonda,"An ancient place, cited: BAtlas 37 E2 Astrochonda",0
363929,‘Aubereo’/Ad Capsum Ultimum,"An ancient place, cited: BAtlas 37 C2 ‘Aubereo’/Ad Capsum Ultimum",0
363930,Aulazon,"An ancient place, cited: BAtlas 37 C1 Aulazon",0
363931,Austuriani,"A Confederation of Libyan peoples, cited: BAtlas 37 C3 Austuriani",1
363932,Automalax,"An ancient place, cited: BAtlas 37 E2 Automalax",0
363933,‘Auxiu’,"An ancient place, cited: BAtlas 37 A1 ‘Auxiu’",0
363935,Banadedari,"An ancient place, cited: BAtlas 37 D2 Banadedari",0
363937,Beniet el-Hadid,"An ancient place, cited: BAtlas 37 B1 Beniet el-Hadid",0
363938,Bir el-Hubayah,"An ancient place, cited: BAtlas 37 B2 Bir el-Hubayah",0
363939,Bir el-Manfuchia,"An ancient place, cited: BAtlas 37 B1 Bir el-Manfuchia",0
363940,Bir en-Nagdiyah,"An ancient place, cited: BAtlas 37 B2 Bir en-Nagdiyah",0
363941,Bir esc-Sciueref,"An ancient place, cited: BAtlas 37 B1 Bir esc-Sciueref",0
363942,Bir Majdubiyah,"An ancient place, cited: BAtlas 37 C2 Bir Majdubiyah",0
363943,Bir Qarinah,"An ancient place, cited: BAtlas 37 C2 Bir Qarinah",0
363944,Bir Sahbiyah,"An ancient place, cited: BAtlas 37 C2 Bir Sahbiyah",0
363945,Bir Tuwaysay,"An ancient place, cited: BAtlas 37 C2 Bir Tuwaysay",0
363946,Bir Umm el-Garanigh,"An ancient place, cited: BAtlas 37 D2 Bir Umm el-Garanigh",0
363947,Bir Zayden,"An ancient place, cited: BAtlas 37 A2 Bir Zayden",0
363948,Boreum,"An ancient place, cited: BAtlas 37 E2 Boreum",0
363950,Chakchakiya,"An ancient place, cited: BAtlas 37 C1 Chakchakiya",0
363951,Charax/(I)Scina,"Charax/(I)Scina at Sort in the Mdina of Sultan, cited: BAtlas 37 C1 ",0
363953,Dafni,"An ancient place, cited: BAtlas 37 B1 Dafni",0
363954,Digdida Selorum,"An ancient place, cited: BAtlas 37 D2 Digdida Selorum",0
363958,Eperos,"An ancient place, cited: BAtlas 37 C1 Eperos",0
363959,Euphranta/Macomades,"An ancient place, cited: BAtlas 37 B1 Euphranta/Macomades",0
363961,el-Faschia,"An ancient place, cited: BAtlas 37 B1 el-Faschia",0
363962,Fines Africae et Cyrenensium,"An ancient place, cited: BAtlas 37 D2 Fines Africae et Cyrenensium",0
363965,el-Garrusc,"An ancient place, cited: BAtlas 37 B1 el-Garrusc",0
