id,title,timePeriods,size,score,type
867631586,Feride Gül Tarla (FGT) excavation sector,AA,2,1,circle
293222275,Greek Theater,H,2,1,circle
321318358,Medinet Habu,NM,4,1,circle
93441396,Harappa,432M,2,1,circle
945906723,Dawali,NM,3,1,circle
945906724,Judeideh,EM,4,1,circle
803636721,Monte Catria,M,2,1,circle
58129442,Kaneš,2MMEANMCAHRM,2,1,circle
894056377,Seashore Gate,NAHTT,3,1,circle
129809445,Tower 1 (Dura-Europos),SFR,2,1,circle
646547814,Esabad,NAH,3,1,circle
699978029,Enunmah,N,3,1,circle
439736209,Temple de Diane,RM,2,1,circle
439736210,Tour Magne,R,2,1,circle
506349985,Stanegate,RLMM,13,1,circle
943504072,"Temple of Concordia, Agrigento",ACHRLM,3,1,circle
530611410,Radicofani,M,3,1,circle
642136334,Lake Bafa,M,2,1,circle
696690497,Temple of Hercules at Amman/Philadelpheia,R,2,1,circle
293261278,Roman amphitheater at Nuceria (Alfaterna),R,2,1,circle
32694356,Roman amphitheater at Caralis,R,2,1,circle
32694358,Sacellum of the Augustales,R,2,1,circle
438390658,Roman forum at Tergeste,R,2,1,circle
16231781,Roman amphitheater at Tolosa,R,2,1,circle
62131047,Ġgantija,N,2,1,circle
438050385,Arles Amphitheatre,RLM,2,1,circle
236153258,Domvs Romana,RM,2,1,circle
554875758,House A VII 4,C,2,1,circle
514403427,Nea Moni,M,2,1,circle
138607,Tarnis (river),RLM,3,1,circle
138627,Triobris (river),LM,2,1,circle
138629,Turoni,HRL,2,1,circle
138632,Uliarios/*Olario (island),HRL,2,1,circle
138634,Ussel,HRL,2,1,circle
138636,Uxellodunum,HRLM,3,1,circle
138644,Veneticae (islands),HRL,4,1,circle
138650,Vesunna,RLM,4,1,circle
138652,Vi(n)genna? (river),LM,3,1,circle
138660,Vindilis Ins.,RLM,2,1,circle
138925,Untitled,RL,2,1,circle
140449,"Cornillé, Cm. Chambourg-sur-Indre",RL,2,1,circle
203193875,Ermine Street,M,11,1,circle
617165853,Temple of Khnum at Esna,PRL,2,1,circle
582254847,Shrine of Strenia,R,3,1,circle
982853456,Arco Romano de Dona Isabel,RLM,2,1,circle
277534797,Temple of Artemis Agrotera,CHRM,3,1,circle
84624811,Balochistan (region),M,3,1,circle
714055238,'Ir David/Wadi Hilweh,NEMLINNHRLCM,2,1,circle
512741502,Via Caecilia,YUNK,5,1,circle
874652177,Vigna Randanini,RNTT,2,1,circle
866548110,Auditorium Maecenatis,R,4,1,circle
520858710,Porte des Gaules,R,2,1,circle
659743015,Villa romana delle Grotte,RM,2,1,circle
22073979,Thermae Agrippae,R,2,1,circle
986788581,tribus Galeria,H,3,1,circle
305567842,Forum Boarium (at Pompeii),R,3,1,circle
352725406,House and caupona of Epagatus,R,3,1,circle
780913480,Temple of Apollo,ACHM,3,1,circle
520255117,Porta Ostiensis,RLMM,4,1,circle
740034026,"Apollo, Aedes",CHRM,2,1,circle
76960231,San Teodoro al Palatino,LMM,2,1,circle
159953179,Arcus Dolabellae et Silani,RR,3,1,circle
880325202,Sant'Agata di Militello,M,3,1,circle
380702853,Limen to Kaisareiou,LMELOM,3,1,circle
380702854,Cilbian Plain,RM,4,1,circle
344059954,Roman Baths (Bath),R,2,1,circle
988364348,"Crystal Palace Pub, Bath",M,2,1,circle
321895005,Yaylakale (mountain),M,2,1,circle
557684935,House of the Moralist,R,3,1,circle
816414429,Castronuovo di Sicilia,M,2,1,circle
324841375,Unnamed villa,YUNK,2,1,circle
876596457,Roman baths of Acinipo,R,2,1,circle
591471665,Luxeuil Abbey,LMM,2,1,circle
734000266,Dhaskalio (settlement),43,2,1,circle
144648290,Tomb (heroon) of King Perikles of Lycia,C,2,1,circle
673008673,Graeco-Roman theater at Oinoanda,HR,2,1,circle
678468433,Kastos (island),M,2,1,circle
394868,Unnamed bridge,RL,2,1,circle
396377,Centuriation near Vicetia,RL,2,1,circle
396379,Untitled,RL,2,1,circle
396382,Untitled,RL,2,1,circle
396393,Untitled,RL,2,1,circle
396395,Centuriation at Opitergium,RL,2,1,circle
40043,Antibacchias,R,2,1,circle
403177,Apuani,CH,2,1,circle
403179,Argentarius M.,M,2,1,circle
403180,‘Argoos Limen’,ACHRM,3,1,circle
403181,Arnus (river),HRMT,12,1,circle
403182,Artemisia/Dianium (island),RLM,3,1,circle
403185,Auser (river),RM,5,1,circle
403191,Caecina (river),RMT,3,1,circle
403192,Cala Maestra,R,2,1,circle
403193,Caprasia (island),M,3,1,circle
403202,Domitiana,RL,2,1,circle
403206,Falesia,L,3,1,circle
403208,Fossae Papirianae,RL,2,1,circle
403212,Fufluna/Populonium,ACHRLM,4,1,circle
403220,Igilium,HRL,2,1,circle
403221,Igilium (island),RM,5,1,circle
403222,Ilva/Aethalia (island),RM,10,1,circle
403223,Incitaria?,LM,2,1,circle
403226,Isola del Tinetto,LM,2,1,circle
403234,Luca,HRLM,7,1,circle
403235,Luna,HRLM,6,1,circle
403237,Macra (river),RLM,3,1,circle
403239,Marciana Marina,ACH,2,1,circle
403243,Monte Castello,HRM,2,1,circle
403244,Monte Serra,ACH,2,1,circle
403247,Oglasa (island),RM,4,1,circle
403248,Orbetello,ACH,2,1,circle
403253,Pisae,CHRLM,9,1,circle
403254,Pistoriae,RL,4,1,circle
403255,Planasia (island),HRLM,3,1,circle
403260,Portus Herculis,HRL,2,1,circle
403261,Portus Pisanus?,RL,3,1,circle
403263,Prile (river),RM,3,1,circle
403269,Salebro?,HRL,2,1,circle
403270,S. Gaetano di Vada,RL,3,1,circle
403271,S. Giovanni,ACH,2,1,circle
403272,S. Liberata,R,2,1,circle
403279,Taberna Frigida,LM,2,1,circle
403280,Telamon,ACHRL,5,1,circle
403285,Umbro (river),RM,5,1,circle
403286,Urgo/Gorgon (island),M,3,1,circle
403288,Vada Volaterrana,HRL,4,1,circle
403289,Valvata,L,3,1,circle
403291,Vatl/Vetulonia,ACHRL,6,1,circle
403292,Velathri/Volaterrae,ACHRLM,8,1,circle
403927,Caldaccoli aqueduct,RRL,2,1,circle
405439,Untitled,HR,2,1,circle
406192,An unnamed quarry on Ilva,YUNK,2,1,circle
406947,Untitled,L,2,1,circle
406948,Untitled,L,2,1,circle
406949,Monastero di San Mamiliano,LM,2,1,circle
408457,Untitled Villa on the island of Igilium.,HR,2,1,circle
409214,Aquae Populoniae,YUNK,3,1,circle
409224,Hasta,L,2,1,circle
409239,Triturrita,L,2,1,circle
409242,Velinae,L,2,1,circle
412987,Acquarossa,AM,2,1,circle
412988,Ad Aesim,L,2,1,circle
412989,Ad Aesim,L,2,1,circle
412992,Ad Centesimum,RL,2,1,circle
412995,Ad Octavum,L,2,1,circle
413002,Aesis,HRLM,2,1,circle
413003,Aesis (river),RM,3,1,circle
413004,Ager Gallicus (region),HR,2,1,circle
413005,Alba Fucens,HRLM,4,1,circle
413006,Albinia (river),RMT,2,1,circle
413010,Alsietinus lacus,RM,2,1,circle
413012,Ameria,ACHRLM,4,1,circle
413013,Amiternum,HRL,5,1,circle
413014,Ancon(a),CHRL,5,1,circle
413015,Anguillara,RL,1,1,circle
413017,Anxanum,CHRL,2,1,circle
413019,*Aprutium,L,2,1,circle
413024,Aquae Cutiliae,RL,3,1,circle
413025,Aquae Passeris,RL,3,1,circle
413029,Armenta (river),T,2,1,circle
413032,Arretium,ACHRLM,5,1,circle
413036,Asculum,CHRLM,6,1,circle
413037,Asisium,CHRLM,8,1,circle
413039,Aternum,HRL,5,1,circle
413040,Aternus (river),RM,5,1,circle
413043,Aufinum,HRL,2,1,circle
413044,*Aurinia/Saturnia,ACHRL,6,1,circle
413045,Auximum,CHRL,2,1,circle
413046,Aveia,HRL,3,1,circle
413047,Avens (river),RM,3,1,circle
413050,Baccanae,RL,2,1,circle
413051,Badies,RL,2,1,circle
413054,Blera,ACHRL,4,1,circle
413058,Cales,CHRL,2,1,circle
413059,Caletranus Ager,R,2,1,circle
413061,Campovalano,AC,2,1,circle
413062,Capena,ACHRL,2,1,circle
413063,Capestrano,ACH,2,1,circle
413065,Carsulae,HRL,8,1,circle
413067,Castellina,A,2,1,circle
413069,Castellum Firmanorum,HRL,4,1,circle
413071,Castiglione del Lago,ACHM,2,1,circle
413073,Castrum Novum,HRL,3,1,circle
413074,Castrum Truentinum,HRL,2,1,circle
413076,Centum Cellae,RLM,5,1,circle
413079,Le Ciliegeta,ACHRM,2,1,circle
413082,Cingulum,HRL,3,1,circle
413086,La Cività di Spedino,H,2,1,circle
413088,Clanis (river),RM,2,1,circle
413089,Clasius? (river),M,2,1,circle
413091,Clitumnus (river),RM,4,1,circle
413093,Cluana,RL,2,1,circle
413096,Clusium,ACHRLM,4,1,circle
413097,Cluviae,CHRL,3,1,circle
413101,Contrada Altavilla,HRL,2,1,circle
413102,Contrada S. Rustico,HRL,2,1,circle
413104,Corciano,AH,1,1,circle
413105,Corfinium,HRL,6,1,circle
413106,Cortona,ACHRL,2,1,circle
413107,Cosa,HRLM,10,1,circle
413108,Crustumius (river),RM,2,1,circle
413110,Cumara? (river),LM,2,1,circle
413112,Cupra Maritima,AHRL,4,1,circle
413114,Cures,ACHRL,5,1,circle
413115,Cutiliensis L.,HRM,1,1,circle
413121,Eretum,ACHRL,3,1,circle
413122,Etruria/Tuscia (region),ACHRL,14,1,circle
413124,Faesulae,ACHRL,4,1,circle
413125,Falerii,HRL,6,1,circle
413126,Falerii Veteres,ACHRM,4,1,circle
413127,Falerio,HRL,2,1,circle
413128,Falisci,ACH,1,1,circle
413129,Fanum Fortunae,HRLM,5,1,circle
413130,Fanum Fugitivi,L,2,1,circle
413132,Ferentium,HRL,4,1,circle
413133,Fescennium,A,2,1,circle
413135,Firmum Picenum,ACHRLM,3,1,circle
413138,Florentia,RLM,7,1,circle
413139,Flusor (river),M,2,1,circle
413140,Fons Clitumni,HRLMM,2,1,circle
413142,Foruli,RL,2,1,circle
413143,Forum Aurelii,HRL,2,1,circle
413144,Forum Cassii,HRLM,2,1,circle
413145,Forum Clodii,HRL,2,1,circle
413146,Forum Decii,HRL,2,1,circle
413147,Forum Flaminii,HRL,2,1,circle
413149,Forum Sempronii,HRL,2,1,circle
413151,Fulginiae,HRL,3,1,circle
413152,Furfo,RL,3,1,circle
413154,Galeata,R,1,1,circle
413157,Graviscae,ACHRLM,4,1,circle
413163,Hatria,AHRL,3,1,circle
413165,*Hercules Curinus,HR,2,1,circle
413166,Helvia Ricina,CHRL,4,1,circle
413167,Helvillum,HRL,2,1,circle
413168,Helvinus? (river),M,2,1,circle
413170,Hispellum,HRL,7,1,circle
413171,Histonium,CHRL,3,1,circle
413172,Horta,ACHRLM,5,1,circle
413174,Iguvium,CHRLM,6,1,circle
413175,*Incerulae,HRLM,2,1,circle
413178,Interamna Nahars,ACHRLM,6,1,circle
413179,Interamnia Praetuttiorum,AHRLM,3,1,circle
413180,Intercisa/Petra Pertusa,RL,2,1,circle
413181,Interocrium,RL,2,1,circle
413182,Interpromium,RL,4,1,circle
413184,Lucus Feroniae,CHRL,5,1,circle
413185,Lugnano,R,2,1,circle
413186,Luni sul Mignone,AC,2,1,circle
413190,Marrucini,CHR,3,1,circle
413191,Marsi,CHR,3,1,circle
413192,Marsiliana d’Albegna,ACR,2,1,circle
413193,Marta (river),MT,4,1,circle
413194,Martanum,R,3,1,circle
413195,Maternum,L,2,1,circle
413199,Metaurus (river),RM,3,1,circle
413200,Mevania,HRL,4,1,circle
413201,Mevaniola,RL,3,1,circle
413202,Minio (river),LM,3,1,circle
413204,Misus (river),M,2,1,circle
413220,Nar (river),RM,5,1,circle
413223,Nemora Vacunae,HR,2,1,circle
413224,Nepet,ACHRL,4,1,circle
413225,Nequinum/Narnia,CHRLM,4,1,circle
413227,Nuceria,HRRL,2,1,circle
413231,Ocriculum,ACHRLM,4,1,circle
413233,[Orcla],ACHM,2,1,circle
413234,Ortona,HRL,2,1,circle
413235,Osa (river),M,2,1,circle
413237,Ostia Aterni,RL,4,1,circle
413240,Paeligni,CHR,4,1,circle
413243,Pallia (river),M,2,1,circle
413244,Palmensis Ager,YUNK,2,1,circle
413245,Passo Corese,HRM,2,1,circle
413246,Pausulae,HRL,2,1,circle
413247,Peltuinum,HRL,4,1,circle
413248,Perusia,ACHRRLM,6,1,circle
413251,Phalacrinae,RL,2,1,circle
413253,Picenum (region),CHRL,18,1,circle
413255,Pinna,HRL,2,1,circle
413258,Pitigliano,AH,1,1,circle
413260,Pitinum,RL,3,1,circle
413264,Plestia,CHRLM,2,1,circle
413266,Poggio Buco,ACH,6,1,circle
413269,Ponte a Buriano,R,2,1,circle
413272,Potentia,HRL,3,1,circle
413273,Praetuttii,HR,5,1,circle
413279,Quinto Fiorentino,A,3,1,circle
413283,Reate,CHRLM,3,1,circle
413288,Rusellae,ACHRLM,7,1,circle
413290,Sabatinus lacus,RM,4,1,circle
413292,Sacraria,L,2,1,circle
413293,Saena,HRRLM,4,1,circle
413294,Sagrus (river),RM,3,1,circle
413298,San Giovenale,ACH,2,1,circle
413299,San Giuliano,ACH,3,1,circle
413307,Sarteano,ACHR,2,1,circle
413309,Sena (river),M,2,1,circle
413310,Sena Gallica,HRLM,3,1,circle
413311,Senones,CH,2,1,circle
413312,Sentinum,CHRL,2,1,circle
413313,Sepernates?,HR,2,1,circle
413314,Septempeda,HRL,3,1,circle
413316,Settefinestre,HRLM,2,1,circle
413320,Spoletium,HRL,10,1,circle
413321,Statonia,HRL,2,1,circle
413323,Suana,CHRL,4,1,circle
413324,Suasa,HRL,5,1,circle
413325,Succosa,RL,4,1,circle
413326,Superaequum,AHRL,2,1,circle
413328,Sutrium,CHRL,9,1,circle
413330,Tadinae,CHRL,2,1,circle
413332,Tarchna/Tarquinii,ACHRLM,8,1,circle
413333,Teate,CHRLM,6,1,circle
413336,Tetricus M.,RM,3,1,circle
413339,Tifernum Tiberinum,HRL,2,1,circle
413340,Tinea (river),RM,2,1,circle
413341,Tinna (river),M,3,1,circle
413344,Tolentinum,ACHRL,2,1,circle
413345,Tolenus (river),RM,2,1,circle
413346,Traianus?,R,2,1,circle
413347,Trasumennus L.,M,2,1,circle
413349,Trebiae,HRL,2,1,circle
413350,Trebula Mutuesca,HRL,2,1,circle
413351,Tres Tabernae,L,2,1,circle
413352,Trevignano,ACM,2,1,circle
413353,Truentus (river),RM,2,1,circle
413354,Tuder,CHRLM,2,1,circle
413355,Tuficum,HRL,2,1,circle
413356,Tuscana,ACHRLM,6,1,circle
413360,Umbria (region),ACHRL,30,1,circle
413362,*Umbro (river),M,3,1,circle
413364,Urbs Salvia,HRL,3,1,circle
413366,Urvinum Mataurense,HRL,2,1,circle
413370,Vadimonis (lake),ARM,2,1,circle
413373,Velzna/*Volsinii Veteres/Urbiventus,ACHRL,7,1,circle
413376,Vestini,CHR,12,1,circle
413377,Vettona,HRL,2,1,circle
413379,Vicarello,HR,2,1,circle
413380,Vicus Martis,HRL,2,1,circle
413381,Vicus Matrini,RL,2,1,circle
413382,Vicus Novus/Ad Novas,RL,2,1,circle
413386,Visentium,2ACHR,2,1,circle
413388,Volsiniensis L.,M,3,1,circle
413389,Volsinii,HRL,4,1,circle
413391,Volusii,HRM,2,1,circle
413392,Vomanus (river),RM,2,1,circle
413393,Vulci,ACHR,10,1,circle
413743,Roman aqueduct at Arretium,RL,2,1,circle
413744,Untitled,RL,2,1,circle
413746,Unnamed aqueduct near Amiternum,RL,2,1,circle
414497,Unnamed bridge,HRL,2,1,circle
414499,Untitled,HRRL,2,1,circle
414500,Ponte di Pogi,HRLM,2,1,circle
414502,Ponte dell'Abbadia,HRLM,3,1,circle
414503,Bridge on Via Cassia near *Volsinii Veteres,HRL,3,1,circle
414504,Untitled,HRL,2,1,circle
414505,Untitled,HRL,3,1,circle
414506,Untitled,HRL,3,1,circle
414507,Unnamed bridge over the Nar river near Terni,HRRL,4,1,circle
414508,Unnamed bridge,HRL,2,1,circle
414510,Ponte di Quintodecimo,HRL,2,1,circle
415252,Untitled,HRL,2,1,circle
415254,Untitled,HRL,2,1,circle
415256,Untitled,HRL,2,1,circle
415258,Unnamed centuriation near Potentia,HRL,2,1,circle
416762,Acerrae Vafriae,R,3,1,circle
416766,Ad Martis,L,2,1,circle
416769,Ad Nonas,L,4,1,circle
416770,Ad Novas,L,3,1,circle
416773,Aequum Faliscum,HRR,2,1,circle
416785,Caelestini,HR,2,1,circle
416789,Castellum Amerinum,L,3,1,circle
416790,Ceios,L,3,1,circle
416791,Cingilia,HR,2,1,circle
416792,Clusiolum,R,2,1,circle
416797,Crinivolum,R,2,1,circle
416799,Cutina,HR,2,1,circle
416801,Dolates Sallentini,HR,2,1,circle
416805,Falinates,HR,2,1,circle
416806,Fanum Voltumnae,ACHRL,2,1,circle
416808,Fiscellus M.,HR,1,1,circle
416810,Flosis (river),L,3,1,circle
416811,Forum Brentani/Brentanorum,HR,2,1,circle
416812,Forum Iulii Concupiensium,R,2,1,circle
416814,Frusteniae,L,2,1,circle
416816,Iabuscer,CH,2,1,circle
416824,Larolon,HR,2,1,circle
416835,Novana,HR,2,1,circle
416837,Novem Pagi,HR,2,1,circle
416841,Paesinates,HR,2,1,circle
416844,Plangenses,HR,2,1,circle
416850,Sabate,RL,2,1,circle
416851,Sacrata,L,3,1,circle
416852,Salinae,L,2,1,circle
416855,Sarranates,HR,2,1,circle
416857,Severus M.,HR,2,1,circle
416858,Solinates,R,2,1,circle
416860,Suillates,HR,2,1,circle
416862,Suriates,HR,2,1,circle
416863,Surpicanum,LM,2,1,circle
416866,Tabellaria,L,3,1,circle
416868,Taresuni,HR,2,1,circle
416870,Testruna,H,2,1,circle
416871,Traiana,R,2,1,circle
416875,Turocaelum Vettiolum,R,2,1,circle
416878,Usidicani,HR,2,1,circle
416880,Veregra/Beregra,R,2,1,circle
416882,Vesinicates,HR,2,1,circle
416883,Via Quinctia,HR,2,1,circle
416887,Vindenates,HR,2,1,circle
416888,Visuentani,HR,2,1,circle
422802,Acqua Acetosa,A,2,1,circle
422805,Ad Bivium,ACHRL,2,1,circle
422808,Ad Duas Lauros,L,2,1,circle
422809,Ad Gallinas Albas,HRL,2,1,circle
422811,Ad Nonum,ACHRLM,2,1,circle
422813,Ad Pictas,HRL,2,1,circle
422814,Ad Quintanas,HRL,2,1,circle
422815,Ad Sextum,R,3,1,circle
422816,Ad Sponsas,HRL,3,1,circle
422817,Ad Statuas,HRL,2,1,circle
422818,Ad Turres,HRL,3,1,circle
422820,Aeflanus M.,M,2,1,circle
422821,Aefula,ACHRLM,3,1,circle
422822,Aequi,CHR,4,1,circle
422823,Afilae,HRL,3,1,circle
422824,Alba Longa?,A,3,1,circle
422825,Albanus L.,M,4,1,circle
422826,Albanus M.,HRM,3,1,circle
422829,Algidus,ACR,2,1,circle
422830,Algidus (mountain),M,3,1,circle
422831,Alsium,ACHRM,2,1,circle
422833,Anagnia,ACHRL,8,1,circle
422834,Anio (river),RM,7,1,circle
422835,Annunziatella,HRL,2,1,circle
422837,Antium,ACHRLM,6,1,circle
422838,Villa degli Antonini,RLM,2,1,circle
422840,Aquae Albulae,R,2,1,circle
422843,Ardea,ACHRL,4,1,circle
422844,Aricia,ACHRLM,3,1,circle
422845,Artena,ACHM,3,1,circle
422846,Astura (river),RM,2,1,circle
422848,Baebiana,R,2,1,circle
422852,Bovillae,ACHRL,3,1,circle
422857,Cabum?,AM,2,1,circle
422859,Caere,ACHRLM,10,1,circle
422860,Calepodius,RL,2,1,circle
422863,Campus Martius,ACHRL,8,1,circle
422868,Careiae,RL,2,1,circle
422869,Casal Rotondo,HRRLM,2,1,circle
422871,Casale di Gregna,HRL,2,1,circle
422873,Casale Morena,RL,2,1,circle
422879,Cassio,HRL,2,1,circle
422881,Le Castella,HRL,2,1,circle
422883,Castelporziano,RLM,2,1,circle
422885,Castra Albana,RL,6,1,circle
422887,La Cecchina,HRM,2,1,circle
422888,Centroni,HRL,2,1,circle
422889,"Ceres et Faustina, T.",RL,4,1,circle
422891,Cervara 2,HR,2,1,circle
422892,Cessati Spiriti,HR,1,1,circle
422894,Cimitero Maggiore,RLMM,3,1,circle
422896,Civitana,RL,2,1,circle
422897,Clodio,HRL,2,1,circle
422898,Collatia,ACHRL,2,1,circle
422908,Compitum,CHRLM,2,1,circle
422909,Cora,ACHRL,3,1,circle
422910,Corniculum,ACHRL,2,1,circle
422912,Cremera (river),HRM,3,1,circle
422913,Crepaddosso,CH,2,1,circle
422914,Crustumerium,AC,3,1,circle
422917,"Diana, T.",ACHRL,2,1,circle
422921,Ficana,AC,2,1,circle
422922,Ficulea,ACHRL,3,1,circle
422923,Fidenae,ACHRL,3,1,circle
422925,"Fortis Fortuna, T.",CHR,2,1,circle
422926,"Fortuna Muliebris, T.",CHRL,2,1,circle
422927,Forum Appii ,HRLM,3,1,circle
422932,Gabii,ACHRLM,8,1,circle
422934,Giordani,RLM,3,1,circle
422935,La Giostra,ACH,2,1,circle
422936,Villa Gordiani,HRL,4,1,circle
422940,Grottaferrata,HRL,1,1,circle
422941,Grottarossa,HR,4,1,circle
422942,Grotta Oscura,HR,2,1,circle
422944,Hernici,HR,9,1,circle
422948,Isola Sacra,RLM,4,1,circle
422949,"Iuppiter Latiaris, T.",ACHRL,3,1,circle
422952,Labicum,ACHRLM,3,1,circle
422956,Lanuvium,ACHRL,1,1,circle
422958,Latium Vetus (region),HRL,41,1,circle
422959,Laurentes,ACHRM,2,1,circle
422960,Lavinium,ACHRLM,6,1,circle
422961,Lepinus M.,YUNK,2,1,circle
422963,Lorium,HRL,2,1,circle
422964,Lucio Vero,RRLM,2,1,circle
422968,Magliana Vecchia,HRT,2,1,circle
422971,Marmenia,RLM,2,1,circle
422972,Mondragone,HRL,1,1,circle
422973,Monte del Grano,R,2,1,circle
422978,Monteverde,HR,2,1,circle
422983,Naumachia,R,2,1,circle
422984,Nemorensis (lake),M,5,1,circle
422986,Nomentum,ACHRLM,4,1,circle
422987,Norba,ACHR,10,1,circle
422988,Numicus (river),HRM,3,1,circle
422991,Villa of the Octavii,HRL,2,1,circle
422992,Opimiano,HRL,2,1,circle
422994,Osteria dell’Osa,IAM,3,1,circle
422995,Ostia,ACHRLM,14,1,circle
422998,Pianabella,L,2,1,circle
423004,Plinio,RL,2,1,circle
423005,Pometia,AC,2,1,circle
423008,Pons Mulvius,HRLM,4,1,circle
423010,Ponte Mammolo,ACHRL,4,1,circle
423012,Portus,RLM,8,1,circle
423013,Praeneste,ACHRLMM,5,1,circle
423014,Prati Fiscali,HRL,2,1,circle
423015,Prima Porta,HRL,1,1,circle
423016,Priscilla,RLM,3,1,circle
423019,Quintilii,RLM,3,1,circle
423020,Quintilio Varo,HRL,2,1,circle
423024,"Robigo?, T.",ACHR,2,1,circle
423025,Roma,ACHRLM,272,1,circle
423026,La Rustica,AC,2,1,circle
423029,Sacer Mons,CHRL,3,1,circle
423031,Salinae,HR,5,1,circle
423035,S. Agnese,RLM,3,1,circle
423036,S. Alessandro,RLMM,2,1,circle
423038,S. Callisto,RLM,3,1,circle
423042,S. Ermete,RL,3,1,circle
423046,S. Laurentius,RL,2,1,circle
423047,S. Lidano,HHRL,2,1,circle
423048,SS. Marcellino e Pietro,RLM,4,1,circle
423049,S. Maria di Galeria,RL,2,1,circle
423051,S. Passera,RLMM,2,1,circle
423052,S. Paulus,RLM,3,1,circle
423053,S. Petrus,RLM,2,1,circle
423055,S. Scholastica,LM,2,1,circle
423056,S. Sebastianus,RLM,2,1,circle
423057,S. Sinforosa,L,2,1,circle
423058,S. Valentino,RL,3,1,circle
423060,Satricum,ACHM,3,1,circle
423061,Saxa Rubra,RM,3,1,circle
423064,Mausoleum of Caecilia Metella,HRLM,3,1,circle
423065,Sep. Geta,RL,3,1,circle
423067,Serrone di Bove,AC,2,1,circle
423068,Setia,CHRLM,4,1,circle
423069,Sette Bassi,HRRLM,3,1,circle
423070,Settebagni,RL,2,1,circle
423071,Settecamini,HRL,2,1,circle
423072,Signia,CHRLM,4,1,circle
423073,Simbruina Stagna,R,4,1,circle
423075,Solforata,HRL,4,1,circle
423076,La Storta,L,3,1,circle
423077,Sublanuvio,HRL,3,1,circle
423078,Sublaqueum,HRL,3,1,circle
423080,Tiberis (river),RLM,35,1,circle
423081,Tibur,ACHRL,17,1,circle
423083,Tomba degli Orazi e Curiazi,HR,2,1,circle
423085,Tomb of Vibius Marianus,R,3,1,circle
423087,Tor Angela,HRL,2,1,circle
423089,Tor Marancia,RLM,3,1,circle
423092,Il Torraccio,R,2,1,circle
423093,Il Torraccio,RLMM,2,1,circle
423094,Il Torraccio,HR,2,1,circle
423099,Torre Pascolaro (settlement),AHR,2,1,circle
423104,Tredici Altari,ACHR,2,1,circle
423105,Trerus/Tolerus (river),MT,4,1,circle
423106,Tres Tabernae,HRL,2,1,circle
423108,Tusculum,ACHRLM,3,1,circle
423114,Valvisciolo,AC,2,1,circle
423115,Varia,HRL,2,1,circle
423116,Veii,ACHRM,12,1,circle
423117,Velitrae,ACHRL,2,1,circle
807514119,Agora of Athens,ACHRLM,5,1,circle
649966334,Stoa of Zeus (Eleutherios),CHR,3,1,circle
649966335,Theater of Dionysus Eleuthereus,CHRM,2,1,circle
