id,title,size,linkType
856859069,Šuanna,8,type1
633091638,nu-x-ù,8,type1
633091639,Kumar,5,type1
633091640,Bāb-Lugalerra,9,type1
74935822,Via Labicana,12,type2
222138654,"Regio I, Pompeii",20,type2
984330149,"Regio IV, Pompeii",1,type1
984330150,"Regio V, Pompeii",3,type1
984330151,"Regio VI, Pompeii",16,type2
680072866,"Regio IX, Pompeii",6,type1
377547412,Corvey,2,type1
308048141,Old Winteringham,1,type1
919152219,Combley Roman villa,2,type1
442417398,Aphrodision at Akrai,1,type1
717810706,House of the Centenary,2,type1
877459133,Pani Loriga,2,type1
939042073,Staigue stone fort,2,type1
340085638,Ruinas de Tróia,2,type1
404148110,Theater at Butrint,2,type1
442563575,Roman amphitheater at Arretium,2,type1
966420455,Roman forum of Luna,2,type1
952600989,Arch of Trajan,3,type1
524360868,Sarmizegetusa Roman amphitheater,2,type1
150531239,Cyaneae Theater,2,type1
393959242,Bobadela Roman amphitheater,2,type1
393959243,Porta Tiburtina,3,type1
559217802,Iuktas,6,type1
743125105,Tall-e Bakun B,2,type1
281289039,Catacombe San Marcellino e Pietro,2,type1
293747172,Tagliata Etrusca,2,type1
303733349,Tall-e Bakun A,2,type1
73644851,Sanctuary of Apollo,2,type1
477172416,La Loggia,2,type1
205387552,House of Julia Felix,2,type1
653377581,Humē,3,type1
653377582,Ištar Gate,9,type1
979282841,Sphinx Temple,2,type1
979282842,The Giza Necropolis,2,type1
810410821,Ehiliana,3,type1
774165653,Ešaduga,3,type1
934642980,E(...)gakuga,3,type1
407033545,Eešerke,2,type1
92607494,Bāṣ,4,type1
727479318,Zabbān,1,type1
785376781,Kassites,3,type1
981515,Withdrawn (duplicate): Creta et Cyrene,1,type1
288695456,Nēmed-Marduk,3,type1
575058530,Monte Bibele,2,type1
235795850,Arch of Hadrian at Athens,2,type1
935032928,Hiera Oikia at Eleusis,3,type1
513711610,Temple of Athena Pronaia,2,type1
480919150,Southwest Palace at Kalhu,3,type1
480919151,Central Palace at Kalhu,6,type1
563250510,Enlil temple (Kalhu),3,type1
473423542,Adad-Šala temple (Kalhu),3,type1
43471155,Sîn temple (Kalhu),3,type1
862510760,Guadaíra (river),2,type1
524143100,Amnisos,4,type1
594406649,S'Arcu 'e is Forros,2,type1
799685245,Succoronis,2,type1
237657888,Nuraghe Colombos,2,type1
155610783,Tamuli,2,type1
594456491,Tiran Island,3,type1
290587550,Sanafir Island,3,type1
939076786,Sanctuaries of Apollo Deiradiotes and Athena Oxyderkes,2,type1
229267414,Tell Um Hammad al-Gharbi,3,type1
207060,Cuppae,2,type1
207061,Cusum,2,type1
207078,Dierna,2,type1
207100,Drobeta,4,type1
207173,Horreum Margi,2,type1
207245,Ložnica,2,type1
207268,Margus (river),2,type1
207273,Mediana,2,type1
207303,Naissus,2,type1
207307,Neresnica,2,type1
207359,Pontes,2,type1
207374,Rakinac,2,type1
207429,Savus (river),3,type1
207443,Singidunum,2,type1
207484,Tabula Traiana,2,type1
207488,Taurunum,2,type1
207517,Trška crkva,2,type1
207527,Ulpia Traiana Sarmizegetusa,2,type1
207549,Viminacium,2,type1
207629,"""Trajan's Bridge"" at Drobeta-Turnu Severin",3,type1
209137,Argentariae Dalmaticae et Pannonicae,5,type1
209138,Aurariae Dacicae,6,type1
209142,Metalli Ulpiani,6,type1
210694,Untitled,4,type1
210696,Untitled,2,type1
210701,Untitled,3,type1
210724,Untitled,2,type1
210727,Untitled,2,type1
216702,Anchialus,2,type1
216710,Argamum,2,type1
351685829,Plazeira,3,type1
351685830,Lydia (Kingdom),2,type1
652389977,Village of the Kardakoi,1,type1
528052483,Castello di Corradino,3,type1
217982522,Penkalas Bridge,2,type1
870212544,Grotta della Dragonara,2,type1
844519765,Tombs of the Buccii and Melissaei,2,type1
899795549,Odeon at Hadrian's Villa,2,type1
682549108,Ishtar Temple at Mari,2,type1
987777746,Nuraghe Cubalciada,2,type1
880615054,Nuraghe Flumenelongu,2,type1
665888717,Covili sa Serra su Sipiri nuraghe,2,type1
301013826,Stadium at Nemea,2,type1
104925762,House of the Ship Europa,2,type1
360094475,Akkad Survey Area,2,type1
325648990,Cleddans,2,type1
325648991,Summerston,2,type1
497419102,Chassenon Roman baths,2,type1
222169303,Ager Veientanus,2,type1
516051730,Molino San Vincenzo,5,type1
510986601,Ager Venusinus,2,type1
91127594,Ribaniš,4,type1
367567447,Ukalāya,2,type1
266535322,Azlāyyānu,4,type1
445186090,Rahi-ilu,2,type1
513048413,Bir Massouda,2,type1
922537087,Pyramid of Djoser,2,type1
191400484,Luristan,2,type1
913163220,Kunulua/Tell Tayinat,3,type1
767486703,Zawiyah,2,type1
1001909,Lydia (Byzantine province),4,type1
864488325,Thileudos,3,type1
964504689,Walbrook (stream),5,type1
615457796,House of Lucius Cornelius Diadumenus,2,type1
724216015,Santa Maria della Libera,2,type1
715215852,Santa Sabina,2,type1
992829,Alpes Maritimae (late Roman province),3,type1
867631586,Feride Gül Tarla (FGT) excavation sector,2,type1
293222275,Greek Theater,2,type1
321318358,Medinet Habu,4,type1
93441396,Harappa,2,type1
945906723,Dawali,3,type1
945906724,Judeideh,2,type1
803636721,Monte Catria,2,type1
58129442,Kaneš,2,type1
894056377,Seashore Gate,2,type1
129809445,Tower 1 (Dura-Europos),2,type1
646547814,Esabad,1,type1
699978029,Enunmah,1,type1
439736209,Temple de Diane,2,type1
439736210,Tour Magne,2,type1
506349985,Stanegate,13,type2
943504072,"Temple of Concordia, Agrigento",3,type1
530611410,Radicofani,3,type1
642136334,Lake Bafa,1,type1
696690497,Temple of Hercules at Amman/Philadelpheia,2,type1
293261278,Roman amphitheater at Nuceria (Alfaterna),2,type1
32694356,Roman amphitheater at Caralis,2,type1
32694358,Sacellum of the Augustales,2,type1
438390658,Roman forum at Tergeste,2,type1
16231781,Roman amphitheater at Tolosa,2,type1
62131047,Ġgantija,2,type1
438050385,Arles Amphitheatre,2,type1
236153258,Domvs Romana,2,type1
554875758,House A VII 4,2,type1
514403427,Nea Moni,2,type1
138607,Tarnis (river),6,type1
138627,Triobris (river),2,type1
138629,Turoni,2,type1
138632,Uliarios/*Olario (island),2,type1
138634,Ussel,2,type1
138636,Uxellodunum,3,type1
138644,Veneticae (islands),4,type1
138650,Vesunna,4,type1
138652,Vi(n)genna? (river),3,type1
138660,Vindilis Ins.,2,type1
138925,Untitled,1,type1
140449,"Cornillé, Cm. Chambourg-sur-Indre",2,type1
203193875,Ermine Street,10,type2
617165853,Temple of Khnum at Esna,2,type1
582254847,Shrine of Strenia,3,type1
982853456,Arco Romano de Dona Isabel,2,type1
277534797,Temple of Artemis Agrotera,3,type1
84624811,Balochistan (region),4,type1
714055238,'Ir David/Wadi Hilweh,2,type1
512741502,Via Caecilia,5,type1
874652177,Vigna Randanini,2,type1
866548110,Auditorium Maecenatis,4,type1
520858710,Porte des Gaules,2,type1
659743015,Villa romana delle Grotte,2,type1
22073979,Thermae Agrippae,2,type1
986788581,tribus Galeria,3,type1
305567842,Forum Boarium (at Pompeii),2,type1
352725406,House and caupona of Epagatus,2,type1
780913480,Temple of Apollo,2,type1
520255117,Porta Ostiensis,4,type1
740034026,"Apollo, Aedes",2,type1
76960231,San Teodoro al Palatino,2,type1
159953179,Arcus Dolabellae et Silani,3,type1
880325202,Sant'Agata di Militello,3,type1
380702853,Limen to Kaisareiou,2,type1
380702854,Cilbian Plain,4,type1
344059954,Roman Baths (Bath),2,type1
988364348,"Crystal Palace Pub, Bath",2,type1
321895005,Yaylakale (mountain),2,type1
557684935,House of the Moralist,3,type1
816414429,Castronuovo di Sicilia,2,type1
324841375,Unnamed villa,2,type1
876596457,Roman baths of Acinipo,2,type1
591471665,Luxeuil Abbey,2,type1
734000266,Dhaskalio (settlement),2,type1
144648290,Tomb (heroon) of King Perikles of Lycia,2,type1
673008673,Graeco-Roman theater at Oinoanda,2,type1
678468433,Kastos (island),2,type1
394868,Unnamed bridge,2,type1
396377,Centuriation near Vicetia,1,type1
396379,Untitled,2,type1
396382,Untitled,2,type1
396393,Untitled,2,type1
396395,Centuriation at Opitergium,2,type1
40043,Antibacchias,2,type1
403177,Apuani,2,type1
403179,Argentarius M.,6,type1
403180,‘Argoos Limen’,3,type1
403181,Arnus (river),12,type2
403182,Artemisia/Dianium (island),3,type1
403185,Auser (river),5,type1
403191,Caecina (river),3,type1
403192,Cala Maestra,2,type1
403193,Caprasia (island),3,type1
403202,Domitiana,1,type1
403206,Falesia,3,type1
403208,Fossae Papirianae,2,type1
403212,Fufluna/Populonium,4,type1
403220,Igilium,2,type1
403221,Igilium (island),5,type1
403222,Ilva/Aethalia (island),10,type2
403223,Incitaria?,1,type1
403226,Isola del Tinetto,2,type1
403234,Luca,7,type1
403235,Luna,6,type1
403237,Macra (river),3,type1
403239,Marciana Marina,2,type1
403243,Monte Castello,2,type1
403244,Monte Serra,2,type1
403247,Oglasa (island),4,type1
403248,Orbetello,2,type1
403253,Pisae,9,type1
403254,Pistoriae,4,type1
403255,Planasia (island),3,type1
403260,Portus Herculis,1,type1
403261,Portus Pisanus?,3,type1
403263,Prile (river),3,type1
403269,Salebro?,2,type1
403270,S. Gaetano di Vada,3,type1
403271,S. Giovanni,2,type1
403272,S. Liberata,1,type1
403279,Taberna Frigida,2,type1
403280,Telamon,5,type1
403285,Umbro (river),6,type1
403286,Urgo/Gorgon (island),3,type1
403288,Vada Volaterrana,4,type1
403289,Valvata,3,type1
403291,Vatl/Vetulonia,6,type1
403292,Velathri/Volaterrae,8,type1
403927,Caldaccoli aqueduct,2,type1
405439,Untitled,2,type1
406192,An unnamed quarry on Ilva,2,type1
406947,Untitled,2,type1
406948,Untitled,2,type1
406949,Monastero di San Mamiliano,2,type1
408457,Untitled Villa on the island of Igilium.,2,type1
409214,Aquae Populoniae,3,type1
409224,Hasta,2,type1
409239,Triturrita,2,type1
409242,Velinae,1,type1
412987,Acquarossa,2,type1
412988,Ad Aesim,2,type1
412989,Ad Aesim,2,type1
412992,Ad Centesimum,2,type1
412995,Ad Octavum,2,type1
413002,Aesis,2,type1
413003,Aesis (river),3,type1
413004,Ager Gallicus (region),1,type1
413005,Alba Fucens,4,type1
413006,Albinia (river),2,type1
413010,Alsietinus lacus,1,type1
413012,Ameria,4,type1
413013,Amiternum,5,type1
413014,Ancon(a),5,type1
413015,Anguillara,2,type1
413017,Anxanum,2,type1
413019,*Aprutium,2,type1
413024,Aquae Cutiliae,2,type1
413025,Aquae Passeris,3,type1
413029,Armenta (river),2,type1
413032,Arretium,5,type1
413036,Asculum,6,type1
413037,Asisium,8,type1
413039,Aternum,5,type1
413040,Aternus (river),5,type1
413043,Aufinum,2,type1
413044,*Aurinia/Saturnia,6,type1
413045,Auximum,2,type1
413046,Aveia,3,type1
413047,Avens (river),3,type1
413050,Baccanae,2,type1
413051,Badies,2,type1
413054,Blera,6,type1
413058,Cales,2,type1
413059,Caletranus Ager,2,type1
413061,Campovalano,2,type1
413062,Capena,2,type1
413063,Capestrano,2,type1
413065,Carsulae,8,type1
413067,Castellina,2,type1
413069,Castellum Firmanorum,4,type1
413071,Castiglione del Lago,2,type1
413073,Castrum Novum,3,type1
413074,Castrum Truentinum,2,type1
413076,Centum Cellae,6,type1
413079,Le Ciliegeta,2,type1
413082,Cingulum,3,type1
413086,La Cività di Spedino,2,type1
413088,Clanis (river),2,type1
413089,Clasius? (river),2,type1
413091,Clitumnus (river),4,type1
413093,Cluana,2,type1
413096,Clusium,4,type1
413097,Cluviae,3,type1
413101,Contrada Altavilla,2,type1
413102,Contrada S. Rustico,2,type1
413104,Corciano,2,type1
413105,Corfinium,6,type1
413106,Cortona,2,type1
413107,Cosa,10,type2
413108,Crustumius (river),2,type1
413110,Cumara? (river),2,type1
413112,Cupra Maritima,4,type1
413114,Cures,5,type1
413115,Cutiliensis L.,2,type1
413121,Eretum,3,type1
413122,Etruria/Tuscia (region),14,type2
413124,Faesulae,4,type1
413125,Falerii,6,type1
413126,Falerii Veteres,3,type1
413127,Falerio,3,type1
413128,Falisci,2,type1
413129,Fanum Fortunae,5,type1
413130,Fanum Fugitivi,2,type1
413132,Ferentium,4,type1
413133,Fescennium,2,type1
413135,Firmum Picenum,3,type1
413138,Florentia,7,type1
413139,Flusor (river),3,type1
413140,Fons Clitumni,2,type1
413142,Foruli,2,type1
413143,Forum Aurelii,2,type1
413144,Forum Cassii,2,type1
413145,Forum Clodii,2,type1
413146,Forum Decii,2,type1
413147,Forum Flaminii,2,type1
413149,Forum Sempronii,2,type1
413151,Fulginiae,3,type1
413152,Furfo,3,type1
413154,Galeata,2,type1
413157,Graviscae,5,type1
413163,Hatria,3,type1
413165,*Hercules Curinus,2,type1
413166,Helvia Ricina,4,type1
413167,Helvillum,2,type1
413168,Helvinus? (river),2,type1
413170,Hispellum,7,type1
413171,Histonium,3,type1
413172,Horta,5,type1
413174,Iguvium,5,type1
413175,*Incerulae,2,type1
413178,Interamna Nahars,6,type1
413179,Interamnia Praetuttiorum,3,type1
413180,Intercisa/Petra Pertusa,2,type1
413181,Interocrium,2,type1
413182,Interpromium,4,type1
413184,Lucus Feroniae,5,type1
413185,Lugnano,2,type1
413186,Luni sul Mignone,2,type1
413190,Marrucini,3,type1
413191,Marsi,3,type1
413192,Marsiliana d’Albegna,2,type1
413193,Marta (river),5,type1
413194,Martanum,3,type1
413195,Maternum,2,type1
413199,Metaurus (river),3,type1
413200,Mevania,4,type1
413201,Mevaniola,3,type1
413202,Minio (river),3,type1
413204,Misus (river),2,type1
413220,Nar (river),5,type1
413223,Nemora Vacunae,2,type1
413224,Nepet,4,type1
413225,Nequinum/Narnia,4,type1
413227,Nuceria,2,type1
413231,Ocriculum,4,type1
413233,[Orcla],2,type1
413234,Ortona,2,type1
413235,Osa (river),2,type1
413237,Ostia Aterni,4,type1
413240,Paeligni,4,type1
413243,Pallia (river),2,type1
413244,Palmensis Ager,2,type1
413245,Passo Corese,2,type1
413246,Pausulae,2,type1
413247,Peltuinum,4,type1
413248,Perusia,6,type1
413251,Phalacrinae,2,type1
413253,Picenum (region),18,type2
413255,Pinna,2,type1
413258,Pitigliano,2,type1
413260,Pitinum,3,type1
413264,Plestia,2,type1
413266,Poggio Buco,6,type1
413269,Ponte a Buriano,2,type1
413272,Potentia,3,type1
413273,Praetuttii,5,type1
413279,Quinto Fiorentino,4,type1
413283,Reate,3,type1
413288,Rusellae,7,type1
413290,Sabatinus lacus,4,type1
413292,Sacraria,2,type1
413293,Saena,4,type1
413294,Sagrus (river),3,type1
413298,San Giovenale,2,type1
413299,San Giuliano,3,type1
413307,Sarteano,2,type1
413309,Sena (river),2,type1
413310,Sena Gallica,3,type1
413311,Senones,2,type1
413312,Sentinum,2,type1
413313,Sepernates?,2,type1
413314,Septempeda,3,type1
413316,Settefinestre,2,type1
413320,Spoletium,10,type2
413321,Statonia,2,type1
413323,Suana,4,type1
413324,Suasa,5,type1
413325,Succosa,4,type1
413326,Superaequum,2,type1
413328,Sutrium,9,type1
413330,Tadinae,2,type1
413332,Tarchna/Tarquinii,8,type1
413333,Teate,7,type1
413336,Tetricus M.,3,type1
413339,Tifernum Tiberinum,2,type1
413340,Tinea (river),2,type1
413341,Tinna (river),3,type1
413344,Tolentinum,2,type1
413345,Tolenus (river),2,type1
413346,Traianus?,1,type1
413347,Trasumennus L.,2,type1
413349,Trebiae,2,type1
413350,Trebula Mutuesca,2,type1
413351,Tres Tabernae,2,type1
413352,Trevignano,2,type1
413353,Truentus (river),2,type1
413354,Tuder,2,type1
413355,Tuficum,2,type1
413356,Tuscana,8,type1
413360,Umbria (region),31,type2
413362,*Umbro (river),3,type1
413364,Urbs Salvia,3,type1
413366,Urvinum Mataurense,2,type1
413370,Vadimonis (lake),2,type1
413373,Velzna/*Volsinii Veteres/Urbiventus,7,type1
413376,Vestini,12,type2
413377,Vettona,2,type1
413379,Vicarello,2,type1
413380,Vicus Martis,2,type1
413381,Vicus Matrini,2,type1
413382,Vicus Novus/Ad Novas,2,type1
413386,Visentium,2,type1
413388,Volsiniensis L.,3,type1
413389,Volsinii,4,type1
413391,Volusii,2,type1
413392,Vomanus (river),2,type1
413393,Vulci,10,type2
413743,Roman aqueduct at Arretium,2,type1
413744,Untitled,2,type1
413746,Unnamed aqueduct near Amiternum,2,type1
414497,Unnamed bridge,2,type1
414499,Untitled,2,type1
414500,Ponte di Pogi,2,type1
414502,Ponte dell'Abbadia,3,type1
414503,Bridge on Via Cassia near *Volsinii Veteres,3,type1
414504,Untitled,2,type1
414505,Untitled,2,type1
414506,Untitled,3,type1
414507,Unnamed bridge over the Nar river near Terni,4,type1
414508,Unnamed bridge,2,type1
414510,Ponte di Quintodecimo,2,type1
415252,Untitled,2,type1
415254,Untitled,2,type1
415256,Untitled,2,type1
415258,Unnamed centuriation near Potentia,2,type1
416762,Acerrae Vafriae,3,type1
416766,Ad Martis,2,type1
416769,Ad Nonas,4,type1
416770,Ad Novas,3,type1
416773,Aequum Faliscum,2,type1
416785,Caelestini,2,type1
416789,Castellum Amerinum,3,type1
416790,Ceios,2,type1
416791,Cingilia,2,type1
416792,Clusiolum,2,type1
416797,Crinivolum,2,type1
416799,Cutina,2,type1
416801,Dolates Sallentini,2,type1
416805,Falinates,2,type1
416806,Fanum Voltumnae,2,type1
416808,Fiscellus M.,2,type1
416810,Flosis (river),3,type1
416811,Forum Brentani/Brentanorum,2,type1
416812,Forum Iulii Concupiensium,2,type1
416814,Frusteniae,2,type1
416816,Iabuscer,2,type1
416824,Larolon,2,type1
416835,Novana,2,type1
416837,Novem Pagi,2,type1
416841,Paesinates,2,type1
416844,Plangenses,2,type1
416850,Sabate,2,type1
416851,Sacrata,2,type1
416852,Salinae,2,type1
416855,Sarranates,2,type1
416857,Severus M.,2,type1
416858,Solinates,2,type1
416860,Suillates,2,type1
416862,Suriates,2,type1
416863,Surpicanum,2,type1
416866,Tabellaria,1,type1
416868,Taresuni,2,type1
416870,Testruna,2,type1
416871,Traiana,2,type1
416875,Turocaelum Vettiolum,2,type1
416878,Usidicani,2,type1
416880,Veregra/Beregra,2,type1
416882,Vesinicates,2,type1
416883,Via Quinctia,2,type1
416887,Vindenates,2,type1
416888,Visuentani,2,type1
422802,Acqua Acetosa,2,type1
422805,Ad Bivium,2,type1
422808,Ad Duas Lauros,2,type1
422809,Ad Gallinas Albas,1,type1
422811,Ad Nonum,2,type1
422813,Ad Pictas,2,type1
422814,Ad Quintanas,2,type1
422815,Ad Sextum,3,type1
422816,Ad Sponsas,3,type1
422817,Ad Statuas,2,type1
422818,Ad Turres,3,type1
422820,Aeflanus M.,2,type1
422821,Aefula,3,type1
422822,Aequi,4,type1
422823,Afilae,3,type1
422824,Alba Longa?,3,type1
422825,Albanus L.,4,type1
422826,Albanus M.,3,type1
422829,Algidus,2,type1
422830,Algidus (mountain),3,type1
422831,Alsium,2,type1
422833,Anagnia,8,type1
422834,Anio (river),7,type1
422835,Annunziatella,2,type1
422837,Antium,6,type1
422838,Villa degli Antonini,2,type1
422840,Aquae Albulae,2,type1
422843,Ardea,4,type1
422844,Aricia,3,type1
422845,Artena,3,type1
422846,Astura (river),2,type1
422848,Baebiana,2,type1
422852,Bovillae,3,type1
422857,Cabum?,2,type1
422859,Caere,10,type2
422860,Calepodius,2,type1
422863,Campus Martius,9,type1
422868,Careiae,2,type1
422869,Casal Rotondo,2,type1
422871,Casale di Gregna,2,type1
422873,Casale Morena,2,type1
422879,Cassio,2,type1
422881,Le Castella,2,type1
422883,Castelporziano,2,type1
422885,Castra Albana,6,type1
422887,La Cecchina,2,type1
422888,Centroni,2,type1
422889,"Ceres et Faustina, T.",4,type1
422891,Cervara 2,2,type1
422892,Cessati Spiriti,2,type1
422894,Cimitero Maggiore,3,type1
422896,Civitana,2,type1
422897,Clodio,2,type1
422898,Collatia,2,type1
422908,Compitum,2,type1
422909,Cora,3,type1
